# state	expected_P_or_N	fixture_id	provenance_jsonl_line
0000000000000000010000102140000022	N	oracle_12914	12914
0000000000000000010000102220000023	N	oracle_12915	12915
0000000000000000010000102410000022	N	oracle_12916	12916
0000000000000000010000103120000023	N	oracle_12917	12917
0000000000000000010000104020000023	N	oracle_12918	12918
0000000000000000010000112120000023	N	oracle_12919	12919
0000000000000000010000112300000023	P	oracle_12920	12920
0000000000000000010000122120000022	N	oracle_12921	12921
0000000000000000010000122200000023	P	oracle_12922	12922
0000000000000000010000122200000122	P	oracle_12923	12923
0000000000000000010000122210000022	P	oracle_12924	12924
0000000000000000010000123100000023	P	oracle_12925	12925
0000000000000000010000132100000023	P	oracle_12926	12926
0000000000000000010000132200000022	P	oracle_12927	12927
0000000000000000010000200020000044	N	oracle_12928	12928
0000000000000000010000200200000044	N	oracle_12929	12929
0000000000000000010000201020000223	N	oracle_12930	12930
0000000000000000010000201040000023	N	oracle_12931	12931
0000000000000000010000202000000044	N	oracle_12932	12932
0000000000000000010000202120000023	N	oracle_12933	12933
0000000000000000010000202210000023	N	oracle_12934	12934
0000000000000000010000204010000023	N	oracle_12935	12935
0000000000000000010000210020000223	N	oracle_12936	12936
0000000000000000010000220000000044	N	oracle_12937	12937
0000000000000000010000222010000023	N	oracle_12938	12938
0000000000000000010000222100000023	P	oracle_12939	12939
0000000000000000010000233000000022	P	oracle_12940	12940
0000000000000000010000301120000023	N	oracle_12941	12941
0000000000000000010000332000000022	P	oracle_12942	12942
0000000000000000010000401020000023	N	oracle_12943	12943
0000000000000000010001102020000033	N	oracle_12944	12944
0000000000000000010001102120000023	N	oracle_12945	12945
0000000000000000010001122200000022	P	oracle_12946	12946
0000000000000000010001200020000223	N	oracle_12947	12947
0000000000000000010001200200000223	N	oracle_12948	12948
0000000000000000010001200210000024	N	oracle_12949	12949
0000000000000000010001202000000223	N	oracle_12950	12950
0000000000000000010001202200000023	N	oracle_12951	12951
0000000000000000010001220200000023	N	oracle_12952	12952
0000000000000000010001221100000023	P	oracle_12953	12953
0000000000000000010002000020000044	N	oracle_12954	12954
0000000000000000010002000200000044	N	oracle_12955	12955
0000000000000000010002002000000044	N	oracle_12956	12956
0000000000000000010002020000000044	N	oracle_12957	12957
0000000000000000010002100200000223	N	oracle_12958	12958
0000000000000000010002100210000024	N	oracle_12959	12959
0000000000000000010002102000000223	N	oracle_12960	12960
0000000000000000010002102200000023	N	oracle_12961	12961
0000000000000000010002120000000034	N	oracle_12962	12962
0000000000000000010002120000000124	N	oracle_12963	12963
0000000000000000010002120000000223	N	oracle_12964	12964
0000000000000000010002120010000024	N	oracle_12965	12965
0000000000000000010002120100000024	N	oracle_12966	12966
0000000000000000010002120200000023	N	oracle_12967	12967
0000000000000000010002121000000024	N	oracle_12968	12968
0000000000000000010002130000000024	N	oracle_12969	12969
0000000000000000010002200200000024	N	oracle_12970	12970
0000000000000000010002200200000123	N	oracle_12971	12971
0000000000000000010002201200000023	N	oracle_12972	12972
0000000000000000010002202000000024	N	oracle_12973	12973
0000000000000000010002202000000033	N	oracle_12974	12974
0000000000000000010002202000000123	N	oracle_12975	12975
0000000000000000010002202010000023	N	oracle_12976	12976
0000000000000000010002202100000023	N	oracle_12977	12977
0000000000000000010002203000000023	N	oracle_12978	12978
0000000000000000010002210200000023	N	oracle_12979	12979
0000000000000000010002212000000023	N	oracle_12980	12980
0000000000000000010002220000000024	N	oracle_12981	12981
0000000000000000010002221100000022	P	oracle_12982	12982
0000000000000000010002302000000023	N	oracle_12983	12983
0000000000000000010003112000000023	P	oracle_12984	12984
0000000000000000010003121000000023	N	oracle_12985	12985
0000000000000000010003202000000023	N	oracle_12986	12986
0000000000000000010003300010000023	N	oracle_12987	12987
0000000000000000010010100220000033	P	oracle_12988	12988
0000000000000000010010102120000023	N	oracle_12989	12989
0000000000000000010010122100000023	P	oracle_12990	12990
0000000000000000010010122200000022	N	oracle_12991	12991
0000000000000000010010222100000022	N	oracle_12992	12992
0000000000000000010011200300000023	N	oracle_12993	12993
0000000000000000010011203000000023	N	oracle_12994	12994
0000000000000000010012202000000023	N	oracle_12995	12995
0000000000000000010020000020000044	N	oracle_12996	12996
0000000000000000010020000120000223	N	oracle_12997	12997
0000000000000000010020000200000044	N	oracle_12998	12998
0000000000000000010020000210000223	N	oracle_12999	12999
0000000000000000010020002000000044	N	oracle_13000	13000
0000000000000000010020010220000023	N	oracle_13001	13001
0000000000000000010020012020000023	N	oracle_13002	13002
0000000000000000010020012200000023	N	oracle_13003	13003
0000000000000000010020020210000023	N	oracle_13004	13004
0000000000000000010020022000000024	N	oracle_13005	13005
0000000000000000010020022000000033	N	oracle_13006	13006
0000000000000000010020022000000123	N	oracle_13007	13007
0000000000000000010020022010000023	N	oracle_13008	13008
0000000000000000010020022100000023	N	oracle_13009	13009
0000000000000000010020023000000023	N	oracle_13010	13010
0000000000000000010020032000000023	N	oracle_13011	13011
0000000000000000010020122000000023	N	oracle_13012	13012
0000000000000000010020122100000022	N	oracle_13013	13013
0000000000000000010020210020000023	N	oracle_13014	13014
0000000000000000010020210200000023	N	oracle_13015	13015
0000000000000000010020220010000023	N	oracle_13016	13016
0000000000000000010020220100000023	N	oracle_13017	13017
0000000000000000010021000020000223	N	oracle_13018	13018
0000000000000000010021000220000023	N	oracle_13019	13019
0000000000000000010021002020000023	N	oracle_13020	13020
0000000000000000010021013000000023	N	oracle_13021	13021
0000000000000000010021022000000023	N	oracle_13022	13022
0000000000000000010021103000000023	P	oracle_13023	13023
0000000000000000010022000210000023	N	oracle_13024	13024
0000000000000000010022002010000023	N	oracle_13025	13025
0000000000000000010022002100000023	N	oracle_13026	13026
0000000000000000010022003000000023	N	oracle_13027	13027
0000000000000000010022100200000023	N	oracle_13028	13028
0000000000000000010030000130000023	N	oracle_13029	13029
0000000000000000010030000220000023	N	oracle_13030	13030
0000000000000000010030001120000023	N	oracle_13031	13031
0000000000000000010030001210000023	N	oracle_13032	13032
0000000000000000010030021100000023	P	oracle_13033	13033
0000000000000000010100102120000023	N	oracle_13034	13034
0000000000000000010100122100000023	P	oracle_13035	13035
0000000000000000010100122200000022	N	oracle_13036	13036
0000000000000000010100202020000023	N	oracle_13037	13037
0000000000000000010100222100000022	N	oracle_13038	13038
0000000000000000010101202010000023	N	oracle_13039	13039
0000000000000000010102100210000023	N	oracle_13040	13040
0000000000000000010120000220000023	N	oracle_13041	13041
0000000000000000010122100020000022	N	oracle_13042	13042
0000000000000000010122100200000022	N	oracle_13043	13043
0000000000000000010122200010000022	N	oracle_13044	13044
0000000000000000010200000020000044	N	oracle_13045	13045
0000000000000000010200000200000044	N	oracle_13046	13046
0000000000000000010200102020000023	N	oracle_13047	13047
0000000000000000010200120020000023	N	oracle_13048	13048
0000000000000000010200202010000023	N	oracle_13049	13049
0000000000000000010200210020000023	N	oracle_13050	13050
0000000000000000010200210200000023	N	oracle_13051	13051
0000000000000000010200220010000023	N	oracle_13052	13052
0000000000000000010220000210000023	N	oracle_13053	13053
0000000000000000010222100010000022	P	oracle_13054	13054
0000000000000000011000002120000033	N	oracle_13055	13055
0000000000000000011000002210000033	N	oracle_13056	13056
0000000000000000011000102120000023	N	oracle_13057	13057
0000000000000000011000202020000023	N	oracle_13058	13058
0000000000000000011020200020000023	N	oracle_13059	13059
0000000000000000011400000020000023	N	oracle_13060	13060
0000000000000000012000000020000044	N	oracle_13061	13061
0000000000000000012000000120000034	N	oracle_13062	13062
0000000000000000012000000120000124	N	oracle_13063	13063
0000000000000000012000000120000133	N	oracle_13064	13064
0000000000000000012000000120000223	N	oracle_13065	13065
0000000000000000012000000120001123	N	oracle_13066	13066
0000000000000000012000000130000024	N	oracle_13067	13067
0000000000000000012000000130000123	N	oracle_13068	13068
0000000000000000012000000140000023	N	oracle_13069	13069
0000000000000000012000000220000024	N	oracle_13070	13070
0000000000000000012000000220000123	N	oracle_13071	13071
0000000000000000012000001120000024	N	oracle_13072	13072
0000000000000000012000001120000123	N	oracle_13073	13073
0000000000000000012000010120000024	N	oracle_13074	13074
0000000000000000012000010120000123	N	oracle_13075	13075
0000000000000000012000100120000024	N	oracle_13076	13076
0000000000000000012000100120000033	N	oracle_13077	13077
0000000000000000012000100120000123	N	oracle_13078	13078
0000000000000000012000100130000023	N	oracle_13079	13079
0000000000000000012000100220000023	N	oracle_13080	13080
0000000000000000012000101120000023	N	oracle_13081	13081
0000000000000000012000110120000023	N	oracle_13082	13082
0000000000000000012000200120000023	N	oracle_13083	13083
0000000000000000012001000120000024	N	oracle_13084	13084
0000000000000000012001000120000123	N	oracle_13085	13085
0000000000000000012001100120000023	N	oracle_13086	13086
0000000000000000012010000120000024	N	oracle_13087	13087
0000000000000000012010000120000123	N	oracle_13088	13088
0000000000000000012010010120000023	N	oracle_13089	13089
0000000000000000012010100120000023	N	oracle_13090	13090
0000000000000000012100000030000024	N	oracle_13091	13091
0000000000000000012100000030000123	N	oracle_13092	13092
0000000000000000012100000120000024	N	oracle_13093	13093
0000000000000000012100000120000123	N	oracle_13094	13094
0000000000000000012100100030000023	N	oracle_13095	13095
0000000000000000012100100120000023	N	oracle_13096	13096
0000000000000000020000000020000144	N	oracle_13097	13097
0000000000000000020000000030000044	N	oracle_13098	13098
0000000000000000020000000120000044	N	oracle_13099	13099
0000000000000000020000000200000144	N	oracle_13100	13100
0000000000000000020000000210000044	N	oracle_13101	13101
0000000000000000020000000220000034	N	oracle_13102	13102
0000000000000000020000000300000044	N	oracle_13103	13103
0000000000000000020000001020000044	N	oracle_13104	13104
0000000000000000020000001200000044	N	oracle_13105	13105
0000000000000000020000002000000144	N	oracle_13106	13106
0000000000000000020000002010000044	N	oracle_13107	13107
0000000000000000020000002020000034	N	oracle_13108	13108
0000000000000000020000002100000044	N	oracle_13109	13109
0000000000000000020000002200000034	N	oracle_13110	13110
0000000000000000020000003000000044	N	oracle_13111	13111
0000000000000000020000003120000023	N	oracle_13112	13112
0000000000000000020000003210000023	N	oracle_13113	13113
0000000000000000020000010020000044	N	oracle_13114	13114
0000000000000000020000010200000044	N	oracle_13115	13115
0000000000000000020000012000000044	N	oracle_13116	13116
0000000000000000020000013200000023	N	oracle_13117	13117
0000000000000000020000020000000144	N	oracle_13118	13118
0000000000000000020000020010000044	N	oracle_13119	13119
0000000000000000020000020020000034	N	oracle_13120	13120
0000000000000000020000020100000044	N	oracle_13121	13121
0000000000000000020000020200000034	N	oracle_13122	13122
0000000000000000020000021000000044	N	oracle_13123	13123
0000000000000000020000022000000034	N	oracle_13124	13124
0000000000000000020000022100000024	N	oracle_13125	13125
0000000000000000020000030000000044	N	oracle_13126	13126
0000000000000000020000100020000044	N	oracle_13127	13127
0000000000000000020000100200000044	N	oracle_13128	13128
0000000000000000020000102000000044	N	oracle_13129	13129
0000000000000000020000102120000023	N	oracle_13130	13130
0000000000000000020000103020000023	N	oracle_13131	13131
0000000000000000020000120000000044	N	oracle_13132	13132
0000000000000000020000122100000122	N	oracle_13133	13133
0000000000000000020000122110000022	N	oracle_13134	13134
0000000000000000020000123100000022	P	oracle_13135	13135
0000000000000000020000130020000023	N	oracle_13136	13136
0000000000000000020000132100000022	N	oracle_13137	13137
0000000000000000020000200000000144	N	oracle_13138	13138
0000000000000000020000200010000044	N	oracle_13139	13139
0000000000000000020000200020000034	N	oracle_13140	13140
0000000000000000020000200100000044	N	oracle_13141	13141
0000000000000000020000200200000034	N	oracle_13142	13142
0000000000000000020000201000000044	N	oracle_13143	13143
0000000000000000020000202000000034	N	oracle_13144	13144
0000000000000000020000210000000044	N	oracle_13145	13145
0000000000000000020000220000000034	N	oracle_13146	13146
0000000000000000020000300000000044	N	oracle_13147	13147
0000000000000000020001000020000044	N	oracle_13148	13148
0000000000000000020001000200000044	N	oracle_13149	13149
0000000000000000020001002000000044	N	oracle_13150	13150
0000000000000000020001020000000044	N	oracle_13151	13151
0000000000000000020001122100000022	N	oracle_13152	13152
0000000000000000020001200200000024	N	oracle_13153	13153
0000000000000000020001200200000033	N	oracle_13154	13154
0000000000000000020001200200000123	N	oracle_13155	13155
0000000000000000020001200210000023	N	oracle_13156	13156
0000000000000000020001200300000023	N	oracle_13157	13157
0000000000000000020001201200000023	N	oracle_13158	13158
0000000000000000020001202000000024	N	oracle_13159	13159
